time,pulse_rate_bpm,activity_counts,Pressure difference,Embrace Sleep calssification,Sleep Stage,temperature,activity_count,beta power,alpha power,theta power,delta power
2023-12-13 00:05:00-05:00,71.0,0.0,1.0,1.0,4.0,35.40703125,1.0010704640821753,0.18440341727219478,0.1684568408488102,0.21917097522321558,0.7084779057358795
2023-12-13 00:06:00-05:00,71.0,0.0,1.0,1.0,4.0,35.413020833333334,1.0009936189994117,0.16115596733452678,0.14682251930195464,0.19336025264632045,0.7318212984782722
2023-12-13 00:07:00-05:00,71.0,0.0,2.0,1.0,4.0,35.41848958333333,1.001014231059967,0.18483909922170338,0.1622945016494702,0.19806877038456455,0.7310543586338893
2023-12-13 00:08:00-05:00,72.0,0.0,1.0,1.0,4.0,35.42330729166667,1.0010218854962407,0.17086775795999146,0.15037461629621898,0.19023794349331313,0.7325313367937571
2023-12-13 00:09:00-05:00,71.0,0.0,0.0,1.0,4.0,35.430989583333336,1.001206665683133,0.16993668629491274,0.1596442317605789,0.18593430705267697,0.7499882431176147
2023-12-13 00:10:00-05:00,72.0,0.0,1.0,1.0,4.0,35.43528645833333,1.0012038634698328,0.1711910616682161,0.16377649125455512,0.20000110872457869,0.7128941741998412
2023-12-13 00:11:00-05:00,71.0,0.0,0.0,1.0,4.0,35.43958333333333,1.0011100432170732,0.1772273973701739,0.15080460670811288,0.19994735611044445,0.7401166883946967
2023-12-13 00:12:00-05:00,72.0,0.0,0.0,1.0,4.0,35.44309895833333,1.0010623207941447,0.16676498259145098,0.15194312159564644,0.17618728129890585,0.7373073969305138
2023-12-13 00:13:00-05:00,71.0,0.0,1.0,1.0,4.0,35.446484375,1.0010724232366284,0.16521673621912827,0.14688889339290825,0.16584450042351243,0.7489001461355435
2023-12-13 00:14:00-05:00,72.0,0.0,1.0,1.0,4.0,35.448567708333336,1.000991035088012,0.16890642281618132,0.14269819101963246,0.17786712263818397,0.735216223212291
2023-12-13 00:15:00-05:00,72.0,0.0,0.0,1.0,4.0,35.45299479166667,1.001209112161262,0.17301356489369107,0.15093097828559401,0.19670729258898118,0.7328500693791246
2023-12-13 00:16:00-05:00,74.0,0.0,1.0,1.0,4.0,35.455729166666664,1.0011449809995832,0.17515069683477885,0.1579234862395127,0.18896405170051583,0.7440357305971482
2023-12-13 00:17:00-05:00,73.0,0.0,0.0,1.0,4.0,35.459635416666664,1.0010301151876435,0.15369995340439574,0.13872698076242942,0.1841328194127569,0.7290612112069013
2023-12-13 00:18:00-05:00,74.0,0.0,2.0,1.0,4.0,35.462890625,1.001091740923366,0.16544332399438597,0.14816052227062892,0.19542720743697248,0.6893836249358561
2023-12-13 00:19:00-05:00,76.0,0.0,1.0,1.0,4.0,35.465885416666666,1.0010621854946309,0.2636022166333972,0.23621313195559926,0.2589950676542804,0.6242549644788322
2023-12-13 00:20:00-05:00,81.0,0.0,2.0,1.0,4.0,35.46927083333333,1.0010669557207739,0.2369171884387195,0.24863187399696496,0.2752232170227888,0.5406997514946367
2023-12-13 00:21:00-05:00,84.0,0.0,1.0,1.0,3.0,35.47252604166667,1.0011539334436503,0.1973993356026164,0.20290544329336924,0.24597594927614277,0.6184350627963687
2023-12-13 00:22:00-05:00,80.0,0.0,1.0,1.0,3.0,35.475911458333336,1.0010749327021402,0.33460146237683325,0.287693720438812,0.32999396533611924,0.584992993547994
2023-12-13 00:23:00-05:00,80.0,0.0,1.0,1.0,3.0,35.479296875,1.0009192061666934,0.3417109048437849,0.3284951396553173,0.35818148050838755,0.5406490501090455
2023-12-13 00:24:00-05:00,78.0,0.0,1.0,1.0,3.0,35.481770833333336,1.000945543675687,0.36489397449012295,0.3539366975236339,0.3370066793202749,0.5703013293623551
2023-12-13 00:25:00-05:00,79.0,0.0,1.0,1.0,3.0,35.48606770833333,1.0008447838874457,0.40457788673801165,0.3387822656836683,0.38709746329656747,0.5441537677854801
2023-12-13 00:26:00-05:00,81.0,0.0,0.0,1.0,3.0,35.488932291666664,1.0011278467380895,0.38574105419383947,0.38545153155437156,0.333259957806784,0.5818957828906354
2023-12-13 00:27:00-05:00,77.0,0.0,0.0,1.0,3.0,35.49244791666667,1.0010992314023393,0.36330644482803837,0.31791520524523464,0.3144142612879033,0.5774788392013527
2023-12-13 00:28:00-05:00,78.0,0.0,1.0,1.0,3.0,35.49466145833333,1.0010039832615916,0.3677580793876246,0.2808181656299303,0.3679288426803738,0.5097213835674483
2023-12-13 00:29:00-05:00,79.0,0.0,0.0,1.0,3.0,35.49453125,1.000979586448786,0.41890282666321527,0.3244015773267538,0.39028879100408165,0.5190722475527888
2023-12-13 00:30:00-05:00,72.0,0.0,1.0,1.0,3.0,35.494791666666664,1.0009477245372962,0.32567182968644015,0.29446655758177354,0.32405768562185794,0.5965182439360176
2023-12-13 00:31:00-05:00,75.0,0.0,1.0,1.0,3.0,35.49401041666667,1.0008888085009424,0.3348683073585766,0.27006228293194284,0.381569433074695,0.5500077993215288
2023-12-13 00:32:00-05:00,75.0,0.0,1.0,1.0,3.0,35.496484375,1.001124608187229,0.23716723587495808,0.22395783277569778,0.26393650417296793,0.6088661467903385
2023-12-13 00:33:00-05:00,74.0,0.0,1.0,1.0,3.0,35.4953125,1.001033206578985,0.4534128459426435,0.42379053117662685,0.36777114062122207,0.5583191946298471
2023-12-13 00:34:00-05:00,75.0,0.0,26.0,1.0,3.0,35.4984375,1.0210786567313508,0.10648322998671042,0.11156348094425107,0.19137087773464603,0.6404103346749318
2023-12-13 00:35:00-05:00,78.0,17.0,163.0,0.5,0.0,35.43502604166667,1.0241423006952022,0.16698439656517586,0.15998725464675206,0.19653737642574737,0.5917076266945048
2023-12-13 00:36:00-05:00,81.0,2.0,5.0,1.0,3.0,35.32799479166667,1.0239352008113205,0.561733658928568,0.41808667654541554,0.4496986674889587,0.49062356395448387
2023-12-13 00:37:00-05:00,73.0,0.0,4.0,1.0,3.0,35.255208333333336,1.0233127784695735,0.5374271264077872,0.39523484208638426,0.45046027826005386,0.500905175316156
2023-12-13 00:38:00-05:00,73.0,0.0,3.0,1.0,3.0,35.203125,1.0235180759039844,0.4387762387356333,0.32085652077743976,0.3094054946742984,0.584520422243013
2023-12-13 00:39:00-05:00,74.0,0.0,2.0,1.0,3.0,35.16223958333333,1.0235939558093656,0.36716560275845145,0.34882911656113214,0.37448261209724604,0.5502143756606704
2023-12-13 00:40:00-05:00,75.0,0.0,1.0,1.0,3.0,35.125651041666664,1.0234336098359655,0.48672941790655244,0.4440643504516191,0.3740736722973812,0.5673960597251074
2023-12-13 00:41:00-05:00,74.0,0.0,1.0,1.0,3.0,35.100260416666664,1.0234052380011973,0.4691552207231656,0.36881477147201247,0.38147722774213666,0.5572385123198091
2023-12-13 00:42:00-05:00,74.0,0.0,0.0,1.0,3.0,35.07395833333333,1.0233175047338432,0.39965052701311415,0.3155067643255534,0.3777812600272159,0.5459627761494945
2023-12-13 00:43:00-05:00,74.0,0.0,0.0,1.0,3.0,35.054036458333336,1.0137240388118798,0.18800664162200237,0.17597562805578992,0.19759403313264048,0.5737056734576519
2023-12-13 00:44:00-05:00,75.0,3.0,23.0,1.0,3.0,35.03138020833333,1.0008828307466628,0.4864629146834882,0.4109156712595377,0.3868947930846301,0.5431136592885429
2023-12-13 00:45:00-05:00,68.0,1.0,1.0,1.0,3.0,34.999348958333336,1.0005524401310957,0.27332273008872304,0.2384379128334294,0.2511972807794502,0.5536026537647276
2023-12-13 00:46:00-05:00,70.0,0.0,1.0,1.0,3.0,34.9765625,1.00058247816865,0.2813356443942916,0.3076302052294116,0.30407366025612864,0.5729161871875963
2023-12-13 00:47:00-05:00,70.0,0.0,0.0,1.0,3.0,34.95895127118644,1.000550450150327,0.2983278263177836,0.245905526151449,0.3152970452718581,0.6086945426072189
2023-12-13 00:48:00-05:00,71.0,0.0,0.0,1.0,3.0,34.93763020833333,1.0005755997370518,0.4137713384131647,0.34648612040960786,0.36075626738558575,0.5364965448457908
2023-12-13 00:49:00-05:00,70.0,0.0,1.0,1.0,3.0,34.921223958333336,1.000771506131083,0.3363738629902726,0.3244243780837411,0.31891335826657813,0.5758216009388258
2023-12-13 00:50:00-05:00,70.0,0.0,0.0,1.0,3.0,34.911197916666666,1.0006850079903058,0.35079282071554446,0.35076167126152763,0.29858413815649093,0.6060623544985623
2023-12-13 00:51:00-05:00,73.0,0.0,1.0,1.0,3.0,34.9046875,1.0006209911625568,0.3392169926254718,0.3591782502034127,0.34007416153887177,0.5933402595702395
2023-12-13 00:52:00-05:00,72.0,0.0,0.0,1.0,3.0,34.901302083333334,1.0005909044743146,0.31898571083063276,0.27278335718629176,0.3099949888397808,0.5901905882100172
2023-12-13 00:53:00-05:00,74.0,0.0,0.0,1.0,4.0,34.89401041666667,1.0005967527782138,0.2598563820827823,0.25713757232273565,0.275738678768693,0.6117001533848726
2023-12-13 00:54:00-05:00,72.0,0.0,1.0,1.0,4.0,34.889453125,1.0005530849838185,0.3049848014372178,0.2716051746999134,0.279244533839766,0.6204934504292183
2023-12-13 00:55:00-05:00,72.0,0.0,0.0,1.0,4.0,34.88268229166667,1.0007531330136243,0.3029101434430521,0.2732100257002987,0.31438047593025076,0.6131788145984818
2023-12-13 00:56:00-05:00,72.0,0.0,1.0,1.0,4.0,34.878125,1.000646890834811,0.25336045373656485,0.26403043445046764,0.27879592871767594,0.620009186037888
2023-12-13 00:57:00-05:00,73.0,0.0,1.0,1.0,4.0,34.87552083333333,1.0005421143673834,0.2571589895631995,0.2351095305967867,0.2900750317291884,0.6244973338752671
2023-12-13 00:58:00-05:00,71.0,0.0,1.0,1.0,4.0,34.870182291666666,1.000521992707543,0.22056102005433356,0.26386100217726305,0.2845444523496736,0.6066505252625137
2023-12-13 00:59:00-05:00,73.0,0.0,0.0,1.0,4.0,34.86744791666667,1.0005071203453118,0.2328599318545582,0.24120973173601382,0.2700855585149735,0.6395291501284052
2023-12-13 01:00:00-05:00,72.0,0.0,1.0,1.0,4.0,34.866536458333336,1.0004744574508428,0.18951239964538547,0.1811047786775813,0.23202789012209513,0.6618727036172155
2023-12-13 01:01:00-05:00,73.0,0.0,124.0,1.0,4.0,34.862239583333334,1.0307037359650961,0.14346294381862765,0.14064325530583674,0.1961763007611375,0.6531562576543084
2023-12-13 01:02:00-05:00,78.0,21.0,226.0,0.5,4.0,34.794270833333336,1.035025372186709,0.2850322669238969,0.25088022081499356,0.31609955809838935,0.6028145975688122
2023-12-13 01:03:00-05:00,65.0,0.0,4.0,1.0,4.0,34.74036458333333,1.034934015802381,0.22984723002322482,0.2192772363038894,0.2774736788771807,0.6163351747422643
2023-12-13 01:04:00-05:00,68.0,0.0,1.0,1.0,4.0,34.72825520833333,1.0349647434479194,0.28093418201912856,0.2777447604511506,0.2913438337119216,0.6230935372253045
2023-12-13 01:05:00-05:00,66.0,0.0,1.0,1.0,4.0,34.72265625,1.03478492493419,0.22503579283666386,0.19882289889899651,0.2697487552688552,0.6423924241395635
2023-12-13 01:06:00-05:00,68.0,0.0,0.0,1.0,4.0,34.724609375,1.0347830935530606,0.1863596801724251,0.18306960721779486,0.24726705993906015,0.6726079334978939
2023-12-13 01:07:00-05:00,68.0,0.0,1.0,1.0,4.0,34.729817708333336,1.035163932118924,0.19475004871805568,0.18422462171796403,0.22980021742854123,0.6827910229333846
2023-12-13 01:08:00-05:00,69.0,0.0,1.0,1.0,4.0,34.73072916666667,1.0350490753050126,0.18948684623582268,0.17144324711112804,0.21251023023184962,0.7039843324962131
2023-12-13 01:09:00-05:00,69.0,0.0,0.0,1.0,4.0,34.733203125,1.0348043174666042,0.16943542141328682,0.15020766669875232,0.19842142381483813,0.7005608502200873
2023-12-13 01:10:00-05:00,69.0,0.0,0.0,1.0,4.0,34.735286458333334,1.0347813959984515,0.156808478774928,0.15453839154283436,0.1911774611791898,0.7182929396637516
2023-12-13 01:11:00-05:00,69.0,0.0,0.0,1.0,4.0,34.73684895833333,1.0345511343898137,0.17348868442483256,0.16410984389003969,0.20718873823428763,0.7231845754042671
2023-12-13 01:12:00-05:00,69.0,0.0,1.0,1.0,4.0,34.739192708333334,1.0349669509176693,0.17072725762720792,0.142168794702844,0.2056979770773335,0.7237866323124147
2023-12-13 01:13:00-05:00,70.0,0.0,1.0,1.0,4.0,34.74166666666667,1.0350919335543434,0.17969335988650004,0.16194533855889517,0.21036910524534957,0.6981409001702338
2023-12-13 01:14:00-05:00,69.0,0.0,0.0,1.0,4.0,34.74296875,1.0348025523424627,0.17385164672108355,0.15310165067962078,0.2015357008107979,0.7145203433015835
2023-12-13 01:15:00-05:00,70.0,0.0,0.0,1.0,4.0,34.74192708333333,1.034722366508037,0.18115702933054345,0.1628583433091615,0.1959266079547866,0.7152631069858745
2023-12-13 01:16:00-05:00,69.0,0.0,1.0,1.0,4.0,34.74049479166667,1.0345293490498082,0.1702377667739239,0.14742228329065982,0.18192703934259755,0.7498218766934711
2023-12-13 01:17:00-05:00,69.0,0.0,0.0,1.0,4.0,34.73841145833333,1.0346380461523523,0.16406933627754147,0.14691504752391962,0.18740487207364606,0.7169330845184148
2023-12-13 01:18:00-05:00,69.0,0.0,1.0,1.0,4.0,34.737630208333336,1.035210173699082,0.1420581486320231,0.14628483866850758,0.18724571686229216,0.7181603671431429
2023-12-13 01:19:00-05:00,69.0,0.0,0.0,1.0,4.0,34.738932291666664,1.0348280859601293,0.17606237063084085,0.145142201056533,0.19307780184311152,0.715328114696413
2023-12-13 01:20:00-05:00,68.0,0.0,1.0,1.0,4.0,34.734765625,1.0346842131621796,0.1593270383507,0.14289957106871493,0.16643196257831178,0.7361720139583775
2023-12-13 01:21:00-05:00,69.0,0.0,113.0,1.0,4.0,34.72838541666667,1.0316733345903215,0.1570898083658048,0.13487574943424124,0.17560410453633546,0.708817614740967
2023-12-13 01:22:00-05:00,71.0,13.0,96.0,0.5,4.0,34.709895833333334,1.0218924709621646,0.16893646401436235,0.1535578413178852,0.19571542361857863,0.617191247660872
2023-12-13 01:23:00-05:00,63.0,17.0,22.0,0.0,0.0,34.66432291666667,1.0210175426639698,0.167732048412531,0.15742118582730444,0.222093981086816,0.6064875084705318
2023-12-13 01:24:00-05:00,74.0,17.0,158.0,0.0,3.0,34.63489583333333,1.0285883935129116,0.2699357318330464,0.28178697406035946,0.3148155396030212,0.5785561426714466
2023-12-13 01:25:00-05:00,101.0,12.0,36.0,0.0,3.0,34.653515625,1.0284919266082653,0.25218501220937856,0.23059826619412221,0.2972043949924136,0.5892343513769481
2023-12-13 01:26:00-05:00,80.0,0.0,4.0,0.0,3.0,34.69895833333333,1.0278994979135327,0.41861505274256294,0.3369967535563099,0.39815235145796307,0.5134468184186994
2023-12-13 01:27:00-05:00,66.0,0.0,4.0,1.0,3.0,34.74427083333333,1.0278671041462106,0.4142151966208235,0.32032424787057423,0.38146384063497085,0.5545424624773038
2023-12-13 01:28:00-05:00,65.0,0.0,0.0,1.0,3.0,34.79869791666667,1.0276133073687466,0.23847270591672193,0.22014171721868694,0.27062084121380564,0.5986518301684152
2023-12-13 01:29:00-05:00,66.0,0.0,0.0,1.0,3.0,34.842447916666664,1.0279649084697358,0.2673376037733401,0.24744578415295393,0.2839753111785013,0.6116051096015657
2023-12-13 01:30:00-05:00,69.0,0.0,0.0,1.0,3.0,34.88111979166667,1.0280615028871767,0.30402568532571816,0.26125169539472165,0.2945107957433168,0.5893174956182532
2023-12-13 01:31:00-05:00,71.0,0.0,0.0,1.0,3.0,34.913020833333334,1.0278525017937103,0.38181597228409486,0.3728391031268183,0.4218840006346458,0.5060406366879391
2023-12-13 01:32:00-05:00,72.0,0.0,2.0,1.0,3.0,34.936458333333334,1.0279051872213754,0.351617050157314,0.3342450045663694,0.38421219105516824,0.5277706966001641
2023-12-13 01:33:00-05:00,74.0,0.0,0.0,1.0,1.0,34.95625,1.0279143861326325,0.3894071043334988,0.323394822945314,0.4130877886511238,0.5198373056080309
2023-12-13 01:34:00-05:00,76.0,0.0,0.0,1.0,1.0,34.97122395833333,1.0276832227747104,0.36937791457808655,0.31573204881962497,0.3935632731885441,0.5324490098251874
2023-12-13 01:35:00-05:00,76.0,0.0,0.0,1.0,1.0,34.98424479166667,1.027994162520933,0.3663308105956907,0.33781319507552204,0.39595617545321005,0.5463266124041731
2023-12-13 01:36:00-05:00,76.0,0.0,1.0,1.0,1.0,34.995052083333334,1.0278464317250002,0.3347908789632082,0.27030601770172596,0.39620443420968793,0.5240075553438224
2023-12-13 01:37:00-05:00,76.0,0.0,0.0,1.0,1.0,35.004947916666666,1.027829925758566,0.356767557884692,0.2761350076569419,0.368697235495129,0.558230727685507
2023-12-13 01:38:00-05:00,76.0,0.0,0.0,1.0,1.0,35.014322916666664,1.0279085896006752,0.3413531619050589,0.2990245677456371,0.4134131513015502,0.5211640618998409
2023-12-13 01:39:00-05:00,73.0,0.0,0.0,1.0,1.0,35.0234375,1.0278771514865093,0.3804783919585214,0.3412011266427695,0.34835035311021345,0.5617943167079555
2023-12-13 01:40:00-05:00,74.0,0.0,1.0,1.0,1.0,35.02786458333333,1.027711583934319,0.4236041667729246,0.32516781859999755,0.3758254997247145,0.5312683733864877
2023-12-13 01:41:00-05:00,73.0,0.0,1.0,1.0,1.0,35.036328125,1.0276825504045481,0.3451619812145948,0.28596276571547197,0.38573089918872006,0.528761198110675
2023-12-13 01:42:00-05:00,74.0,0.0,1.0,1.0,1.0,35.041927083333334,1.0277323731467627,0.39192460598507173,0.30497175419245354,0.3546696597966467,0.5726055635909124
2023-12-13 01:43:00-05:00,72.0,0.0,1.0,1.0,1.0,35.043619791666664,1.0276793325088442,0.42559170015207076,0.35215869067568323,0.36492466401937307,0.5639369681158677
2023-12-13 01:44:00-05:00,76.0,0.0,1.0,1.0,1.0,35.0390625,1.0276522412866007,0.41907559878569534,0.3407591044106666,0.39208906783143216,0.5330561426247205
2023-12-13 01:45:00-05:00,68.0,0.0,1.0,1.0,1.0,35.03528645833333,1.027395341669145,0.26989894919577606,0.18764013913153949,0.26888016344547777,0.5194789781841909
2023-12-13 01:46:00-05:00,70.0,2.0,0.0,1.0,1.0,35.036197916666666,1.027761933353261,0.42635253888268243,0.351373197554493,0.36222859881955133,0.5601462742404433
2023-12-13 01:47:00-05:00,71.0,0.0,3.0,1.0,1.0,35.040625,1.0325704560312456,0.10791441275493296,0.10504213077164751,0.16804087461587136,0.6203408350217453
2023-12-13 01:48:00-05:00,77.0,31.0,172.0,0.5,0.0,34.98359375,1.0349509271638302,0.32412649770031055,0.2571649477691707,0.35103644037865833,0.5437113612269946
2023-12-13 01:49:00-05:00,71.0,0.0,3.0,1.0,3.0,34.89700520833333,1.0351133747419574,0.23247611974359664,0.18720645759314952,0.26230698268917824,0.5363785998141342
2023-12-13 01:50:00-05:00,67.0,0.0,0.0,1.0,3.0,34.838802083333334,1.035203774224038,0.4665433476979355,0.40058451902604836,0.3967570543803969,0.5239678834139443
2023-12-13 01:51:00-05:00,65.0,0.0,0.0,1.0,3.0,34.80234375,1.0345411488688436,0.41717705241069625,0.31341847145988533,0.42007062118212335,0.48672521609010494
2023-12-13 01:52:00-05:00,63.0,3.0,3.0,1.0,3.0,34.756510416666664,1.0351606440445225,0.3841937757961578,0.32501816830046043,0.3861942192756902,0.5453382939954649
2023-12-13 01:53:00-05:00,65.0,0.0,3.0,1.0,3.0,34.729166666666664,1.0352807193189941,0.45570038907067845,0.36112674314152554,0.37161118508260443,0.5658950452031161
2023-12-13 01:54:00-05:00,64.0,0.0,2.0,1.0,3.0,34.70677083333333,1.0350589667055574,0.4766793130934919,0.39107274928685853,0.43553241194284387,0.4899030678788819
2023-12-13 01:55:00-05:00,66.0,0.0,1.0,1.0,3.0,34.68763020833333,1.035072740488329,0.44707762983012517,0.3315997688549672,0.4051402380515722,0.5108488727553855
2023-12-13 01:56:00-05:00,65.0,3.0,4.0,1.0,3.0,34.67253707627118,1.0350169847261619,0.3980447290523426,0.3195198297127932,0.3535473307153192,0.5565564608015069
2023-12-13 01:57:00-05:00,65.0,2.0,4.0,1.0,3.0,34.65794270833333,1.0347615011845661,0.27454715840022736,0.23759958079205773,0.30918522233385043,0.4911496029074838
2023-12-13 01:58:00-05:00,65.0,0.0,2.0,1.0,3.0,34.63815104166667,1.0350013702899872,0.4420345093438798,0.38202850911139896,0.4273300288199833,0.5243128668183555
2023-12-13 01:59:00-05:00,66.0,0.0,2.0,1.0,3.0,34.63489583333333,1.0351642225719093,0.4745783434963447,0.3975821853580652,0.4356245216217293,0.509759194449694
2023-12-13 02:00:00-05:00,65.0,0.0,45.0,1.0,3.0,34.624088541666666,1.0249746926238699,0.1445469902000169,0.14819704137261042,0.22409780391503642,0.5426212336609907
2023-12-13 02:01:00-05:00,74.0,26.0,89.0,0.5,0.0,34.55546875,1.0235320774341845,0.13335701002285014,0.12999740456484854,0.19121600350329399,0.5981357131646114
2023-12-13 02:02:00-05:00,73.0,4.0,19.0,1.0,2.0,34.575390625,1.022549252555189,0.3739672633464773,0.34259439380941203,0.3866846706354377,0.5167751616108628
2023-12-13 02:03:00-05:00,66.0,0.0,3.0,1.0,3.0,34.633984375,1.0227146342874125,0.42879533853703533,0.3538409535086298,0.3716261129072988,0.5374479672481117
2023-12-13 02:04:00-05:00,65.0,0.0,2.0,1.0,3.0,34.696354166666666,1.0228246605545879,0.38224578011414095,0.31827699708005347,0.40769643787496634,0.5065087515652585
2023-12-13 02:05:00-05:00,66.0,0.0,2.0,1.0,3.0,34.75,1.0226211332435005,0.34617480555060864,0.3044062861198525,0.3966855662255814,0.517470612709765
2023-12-13 02:06:00-05:00,65.0,0.0,2.0,1.0,3.0,34.796223958333336,1.0227102592438682,0.3454581768966745,0.32319865380193125,0.3875013094450644,0.531998636957
2023-12-13 02:07:00-05:00,67.0,0.0,1.0,1.0,3.0,34.83541666666667,1.02276276528798,0.45860873920223927,0.3729454638405071,0.393549619296956,0.5112462720271859
2023-12-13 02:08:00-05:00,68.0,0.0,3.0,1.0,3.0,34.86966145833333,1.022241895917899,0.40958501415016024,0.382271726101745,0.36676910047193817,0.5566337494185559
2023-12-13 02:09:00-05:00,68.0,0.0,2.0,1.0,3.0,34.89856770833333,1.022574143043587,0.3866716268373098,0.3343675401316031,0.3506600673370935,0.5722097866636356
2023-12-13 02:10:00-05:00,68.0,0.0,1.0,1.0,3.0,34.92135416666667,1.0225463311431464,0.34887400689539017,0.2920739165714859,0.38453501851558,0.5351792231978212
2023-12-13 02:11:00-05:00,68.0,0.0,1.0,1.0,3.0,34.94388020833333,1.0226517634712113,0.36310624230972843,0.34632629486860944,0.3856502463091198,0.5229312778962437
2023-12-13 02:12:00-05:00,68.0,0.0,1.0,1.0,3.0,34.96432291666667,1.0225668114333173,0.37103846120080314,0.34194180482722303,0.3657336784439455,0.5808847980223031
2023-12-13 02:13:00-05:00,68.0,0.0,2.0,1.0,3.0,34.97903645833333,1.0224413586391912,0.28435564841268895,0.2419492174926598,0.3042130721297253,0.6014638155706795
2023-12-13 02:14:00-05:00,68.0,0.0,2.0,1.0,3.0,34.99192708333333,1.0222747902494798,0.3033835196801144,0.2524903404847324,0.2854139416095507,0.6231632158354246
2023-12-13 02:15:00-05:00,69.0,0.0,2.0,1.0,3.0,35.002864583333334,1.0223631910526894,0.30826690936995993,0.3129960403562008,0.34250319576756405,0.5551355705911588
2023-12-13 02:16:00-05:00,69.0,0.0,1.0,1.0,3.0,35.01328125,1.0225688294093478,0.27758738419772183,0.24699675147843447,0.2751312296340029,0.6087167560929752
2023-12-13 02:17:00-05:00,67.0,0.0,1.0,1.0,3.0,35.019921875,1.022532911476971,0.33204999487736053,0.2770505243124141,0.32266488134307664,0.5866186114598415
2023-12-13 02:18:00-05:00,69.0,0.0,0.0,1.0,3.0,35.026432291666666,1.0224654932222714,0.2609614866523646,0.22893387262344325,0.27574011954737004,0.6192742704363783
2023-12-13 02:19:00-05:00,68.0,0.0,1.0,1.0,4.0,35.03463541666667,1.0220793711153837,0.26040307810885954,0.25924390200715897,0.316295591315927,0.5494736354558941
2023-12-13 02:20:00-05:00,67.0,0.0,0.0,1.0,4.0,35.037890625,1.0223600195475184,0.2437536020870074,0.2316647768036863,0.2739062620821766,0.6109832754433185
2023-12-13 02:21:00-05:00,67.0,0.0,0.0,1.0,4.0,35.03919270833333,1.0224630049578103,0.2420237253392564,0.2236499528475368,0.30996525615671167,0.6041260523863076
2023-12-13 02:22:00-05:00,68.0,0.0,1.0,1.0,4.0,35.044270833333336,1.0225217456261098,0.26842802440741376,0.24613746946929924,0.33338867889390117,0.5736434032959995
2023-12-13 02:23:00-05:00,66.0,0.0,1.0,1.0,4.0,35.04544270833333,1.022367603453573,0.1963602451019954,0.15982017263056092,0.22100996574787554,0.6566249615448655
2023-12-13 02:24:00-05:00,67.0,0.0,1.0,1.0,4.0,35.043880208333334,1.022338949758661,0.21129479112058297,0.21616223587543604,0.27503089208281667,0.6094313825697393
2023-12-13 02:25:00-05:00,67.0,0.0,1.0,1.0,4.0,35.04283854166667,1.0219556820449767,0.240166791904147,0.20648423305593178,0.2621730601469089,0.6129628384927452
2023-12-13 02:26:00-05:00,67.0,0.0,1.0,1.0,4.0,35.049479166666664,1.0224968097526461,0.2043645966395645,0.19593711642614145,0.24987937655752754,0.651616914568283
2023-12-13 02:27:00-05:00,67.0,0.0,1.0,1.0,4.0,35.05677083333333,1.0224744618095556,0.22174965372506314,0.1874713638977059,0.28235820761195196,0.6096121934108212
2023-12-13 02:28:00-05:00,67.0,0.0,1.0,1.0,4.0,35.06041666666667,1.0225261476879133,0.19436260425440588,0.14272245188066288,0.2066619461723516,0.684356681343139
2023-12-13 02:29:00-05:00,67.0,0.0,1.0,1.0,4.0,35.06223958333333,1.0222202925910429,0.1479108838127592,0.1431057076117806,0.2065065357839655,0.6101094774031217
2023-12-13 02:30:00-05:00,66.0,0.0,1.0,1.0,4.0,35.05833333333333,1.0221005427276155,0.19338270492134407,0.17521354386393817,0.24292521679421525,0.6420858502558945
2023-12-13 02:31:00-05:00,68.0,0.0,1.0,1.0,4.0,35.058984375,1.0220292372870132,0.2047566747031832,0.17240004398772235,0.20512028034495208,0.6813351413168847
2023-12-13 02:32:00-05:00,68.0,0.0,1.0,1.0,4.0,35.067317708333334,1.0222179580641113,0.1804542267227054,0.16563905896668463,0.21180256695730948,0.6906620982159135
2023-12-13 02:33:00-05:00,68.0,0.0,0.0,1.0,4.0,35.073828125,1.022172487981838,0.1775644094876953,0.16405735103798422,0.20524213562580074,0.6808901225835274
2023-12-13 02:34:00-05:00,68.0,0.0,2.0,1.0,4.0,35.08046875,1.0220711958157518,0.18259732690713348,0.15993475575015995,0.21585041977696406,0.6693774206049191
2023-12-13 02:35:00-05:00,67.0,0.0,1.0,1.0,4.0,35.08515625,1.0219201183858775,0.1908813741002238,0.16667751746288648,0.23080038094594807,0.6828516720010803
2023-12-13 02:36:00-05:00,67.0,0.0,2.0,1.0,4.0,35.087109375,1.021640704101756,0.18629870423684217,0.16920765068239377,0.20937706170438547,0.6743547500416179
2023-12-13 02:37:00-05:00,67.0,0.0,1.0,1.0,4.0,35.0875,1.022021118467811,0.19051651620137042,0.1522707648517218,0.21041857177360612,0.6742100384385323
2023-12-13 02:38:00-05:00,68.0,0.0,1.0,1.0,4.0,35.09205729166667,1.0221564731466366,0.16708634385190166,0.17285317650006088,0.19752245565660934,0.7025463821013254
2023-12-13 02:39:00-05:00,67.0,0.0,1.0,1.0,4.0,35.096354166666664,1.022094243803395,0.15148583223303821,0.1454822111769701,0.17207147643490842,0.70817835013868
2023-12-13 02:40:00-05:00,67.0,0.0,1.0,1.0,4.0,35.09739583333333,1.0219423124492961,0.17455408939528944,0.15744988376073318,0.18847378886406344,0.7162146788614459
